"","User_ID","Cust_name","Product_ID","Gender","Age_Group","Age","State","Zone","Occupation","Product_Category","Orders","Amount","Marital_Status"
"2733",1000609,"Mathew","P00295942","M","26-35",35,"Uttar Pradesh","Central","Agriculture","Footwear & Shoes",2,12788,"Single"
"2734",1000235,"Ocampo","P00113542","M","26-35",33,"Himachal Pradesh","Northern","Banking","Footwear & Shoes",3,12786,"Married"
"2735",1003401,"Ameesha","P00206442","F","36-45",44,"Maharashtra","Western","Govt","Footwear & Shoes",2,12784,"Married"
"2736",1003476,"Lalita","P00124842","F","51-55",55,"Uttar Pradesh","Central","Automobile","Footwear & Shoes",3,12783,"Married"
"2737",1005435,"Knutson","P00145442","F","46-50",46,"Delhi","Central","Aviation","Footwear & Shoes",4,12780,"Married"
"2738",1003308,"Cortes","P00193542","M","18-25",25,"Karnataka","Southern","IT Sector","Games & Toys",1,12778,"Single"
"2739",1005333,"MacIntyre","P00123742","M","26-35",26,"Uttar Pradesh","Central","Lawyer","Stationery",3,12778,"Single"
"2740",1003386,"Marley","P00328142","M","18-25",25,"Kerala","Southern","IT Sector","Books",2,12776,"Married"
"2741",1002316,"Odella","P00317842","F","36-45",40,"Andhra Pradesh","Southern","Construction","Tupperware",3,12774,"Single"
"2742",1003650,"Ginny","P00196542","F","26-35",26,"Uttar Pradesh","Central","Automobile","Games & Toys",2,12772,"Single"
"2743",1005497,"Shivangi","P00117042","F","26-35",35,"Delhi","Central","Construction","Footwear & Shoes",4,12771,"Single"
"2744",1000731,"Raglin","P00120142","F","46-50",47,"Madhya Pradesh","Central","Aviation","Footwear & Shoes",1,12768,"Married"
"2745",1001422,"Patricia","P00118542","F","36-45",41,"Delhi","Central","Govt","Footwear & Shoes",3,12766,"Married"
"2746",1003600,"Damala","P00338442","F","36-45",39,"Delhi","Central","IT Sector","Footwear & Shoes",3,12765,"Single"
"2747",1005722,"Shourya","P00217542","F","26-35",33,"Himachal Pradesh","Northern","Media","Games & Toys",4,12765,"Single"
"2748",1002934,"Brumley","P00120042","M","36-45",45,"Uttar Pradesh","Central","IT Sector","Games & Toys",3,12764,"Single"
"2749",1001209,"Oshin","P00275842","F","36-45",36,"Karnataka","Southern","Construction","Footwear & Shoes",2,12763,"Single"
"2750",1004277,"Sanjay","P00124642","F","36-45",40,"Madhya Pradesh","Central","Healthcare","Footwear & Shoes",1,12763,"Married"
"2751",1001040,"Smriti","P00181842","M","26-35",33,"Punjab","Northern","Healthcare","Books",3,12761,"Single"
"2752",1001675,"Utsav","P00031842","M","26-35",30,"Delhi","Central","Govt","Books",4,12759,"Single"
"2753",1004979,"Kennedy","P00244142","F","36-45",44,"Madhya Pradesh","Central","Lawyer","Games & Toys",4,12759,"Single"
"2754",1003339,"Scott","P00307642","F","26-35",27,"Karnataka","Southern","Healthcare","Footwear & Shoes",3,12758,"Single"
"2755",1005105,"Becker","P00124342","F","51-55",52,"Delhi","Central","Textile","Footwear & Shoes",3,12757,"Married"
"2756",1002420,"Franz","P00121342","F","51-55",54,"Uttar Pradesh","Central","Healthcare","Footwear & Shoes",3,12754,"Single"
"2757",1002360,"Oakman","P00129642","F","51-55",53,"Gujarat","Western","Govt","Games & Toys",2,12753,"Single"
"2758",1003229,"Poddar","P00075442","M","55+",69,"Uttar Pradesh","Central","Aviation","Games & Toys",3,12752,"Married"
"2759",1004269,"Namrata","P00129642","F","36-45",37,"Gujarat","Western","IT Sector","Games & Toys",1,12751,"Single"
"2760",1005306,"Christensen","P00039942","M","26-35",26,"Delhi","Central","Retail","Games & Toys",1,12746,"Single"
"2761",1001941,"Gopal","P00234642","M","36-45",26,"Delhi","Central","Aviation","Footwear & Shoes",1,12746,"Married"
"2762",1000949,"Holden","P00042942","F","51-55",51,"Karnataka","Southern","Banking","Footwear & Shoes",1,12746,"Single"
"2763",1003483,"Dryer","P00134342","M","46-50",50,"Uttar Pradesh","Central","Aviation","Footwear & Shoes",2,12733,"Married"
"2764",1003309,"Zeldin","P00346042","F","26-35",28,"Karnataka","Southern","Banking","Games & Toys",1,12731,"Single"
"2765",1003778,"Dickinson","P00362442","F","26-35",30,"Delhi","Central","Agriculture","Footwear & Shoes",3,12728,"Married"
"2766",1001858,"Corinna","P00216342","M","18-25",19,"Madhya Pradesh","Central","Lawyer","Games & Toys",1,12725,"Single"
"2767",1003059,"Todd","P00083942","F","36-45",43,"Kerala","Southern","Textile","Furniture",1,12723,"Single"
"2768",1001298,"Siddharth","P00057442","M","36-45",44,"Gujarat","Western","IT Sector","Furniture",3,12722,"Married"
"2769",1001298,"Siddharth","P00057442","M","36-45",44,"Rajasthan","Northern","IT Sector","Furniture",3,12722,"Married"
"2770",1002275,"Stephanie","P00224142","F","55+",63,"Andhra Pradesh","Southern","Food Processing","Games & Toys",2,12721,"Single"
"2771",1004748,"Yohann","P00114442","F","46-50",48,"Uttar Pradesh","Central","Lawyer","Footwear & Shoes",1,12721,"Married"
"2772",1001390,"Tom","P00313142","F","36-45",42,"Delhi","Central","Food Processing","Footwear & Shoes",4,12720,"Single"
"2773",1003914,"Anand","P00249542","F","36-45",38,"Karnataka","Southern","Aviation","Footwear & Shoes",1,12720,"Single"
"2774",1004817,"Reiter","P00177142","F","26-35",32,"Karnataka","Southern","Aviation","Footwear & Shoes",2,12718,"Single"
"2775",1003095,"Chung","P00293142","M","26-35",29,"Uttar Pradesh","Central","IT Sector","Games & Toys",2,12717,"Single"
"2776",1000193,"Chuck","P00036842","M","46-50",50,"Himachal Pradesh","Northern","Healthcare","Footwear & Shoes",4,12716,"Single"
"2777",1003824,"Dilbeck","P00119442","F","26-35",26,"Karnataka","Southern","Healthcare","Footwear & Shoes",3,12716,"Single"
"2778",1003824,"Dilbeck","P00338042","F","26-35",32,"Andhra Pradesh","Southern","Healthcare","Games & Toys",2,12714,"Single"
"2779",1000829,"Pranav","P00145842","M","0-17",15,"Uttar Pradesh","Central","IT Sector","Games & Toys",2,12713,"Married"
"2780",1004477,"Pratiksha","P00240142","F","26-35",30,"Delhi","Central","Healthcare","Footwear & Shoes",3,12712,"Single"
"2781",1004918,"Schwartz","P00035542","M","18-25",22,"Jharkhand","Eastern","Lawyer","Games & Toys",2,12712,"Married"
"2782",1001492,"O'Connel","P00073642","F","26-35",30,"Delhi","Central","Automobile","Footwear & Shoes",1,12711,"Married"
"2783",1002078,"Howell","P00015642","F","18-25",23,"Maharashtra","Western","Banking","Games & Toys",1,12711,"Single"
"2784",1004381,"Sandeep","P00161942","F","26-35",35,"Maharashtra","Western","Healthcare","Games & Toys",1,12710,"Single"
"2785",1005512,"Ashmeet","P00216342","M","26-35",27,"Delhi","Central","Govt","Footwear & Shoes",2,12709,"Married"
"2786",1000549,"Sharda","P00124642","F","26-35",34,"Uttarakhand","Central","Automobile","Furniture",3,12705,"Single"
"2787",1005113,"Overfelt","P00121642","F","26-35",28,"Delhi","Central","Aviation","Footwear & Shoes",3,12704,"Single"
"2788",1002103,"Mitchum","P00350942","M","36-45",43,"Bihar","Eastern","Hospitality","Footwear & Shoes",3,12703,"Single"
"2789",1002103,"Mitchum","P00350942","M","36-45",43,"Telangana","Southern","Hospitality","Footwear & Shoes",1,12703,"Single"
"2790",1005365,"Kinney","P00255942","F","18-25",19,"Maharashtra","Western","Construction","Furniture",4,12702,"Single"
"2791",1004765,"Alex","P00100642","M","36-45",43,"Haryana","Northern","IT Sector","Footwear & Shoes",4,12701,"Married"
"2792",1004488,"Arntzen","P00127242","F","36-45",37,"Karnataka","Southern","Hospitality","Footwear & Shoes",3,12699,"Single"
"2793",1004021,"Aishwarya","P00241542","M","51-55",55,"Karnataka","Southern","Banking","Footwear & Shoes",3,12699,"Married"
"2794",1000424,"Sudevi","P00112142","F","26-35",26,"Maharashtra","Western","Govt","Stationery",1,12699,"Married"
"2795",1004636,"Rob","P00239142","F","18-25",25,"Himachal Pradesh","Northern","Media","Furniture",2,12698,"Single"
"2796",1000058,"Moray","P00184942","M","26-35",34,"Karnataka","Southern","Lawyer","Footwear & Shoes",4,12698,"Single"
"2797",1004578,"Atul","P00303042","M","26-35",28,"Gujarat","Western","Retail","Footwear & Shoes",3,12697,"Married"
"2798",1003265,"Arti","P00346542","F","26-35",34,"Himachal Pradesh","Northern","Govt","Games & Toys",3,12697,"Single"
"2799",1003026,"Hendricks","P00117942","M","18-25",20,"Maharashtra","Western","Aviation","Games & Toys",4,12696,"Married"
"2800",1000583,"Alyssa","P00355142","M","26-35",29,"Madhya Pradesh","Central","Hospitality","Footwear & Shoes",4,12695,"Single"
"2801",1005035,"Tate","P00329242","M","26-35",27,"Delhi","Central","Food Processing","Furniture",1,12692,"Single"
"2802",1005277,"Patricia","P00277642","F","26-35",30,"Karnataka","Southern","Banking","Footwear & Shoes",3,12691,"Single"
"2803",1004706,"Gunjal","P00014842","F","26-35",34,"Karnataka","Southern","Construction","Footwear & Shoes",3,12691,"Single"
"2804",1005491,"Dahlen","P00112442","F","18-25",22,"Madhya Pradesh","Central","Construction","Furniture",3,12691,"Married"
"2805",1003741,"Shirley","P00208342","F","26-35",34,"Delhi","Central","Chemical","Footwear & Shoes",2,12689,"Single"
"2806",1004033,"Chetan","P00226542","F","26-35",30,"Delhi","Central","IT Sector","Footwear & Shoes",3,12683,"Single"
"2807",1003989,"Claudia","P00004542","M","51-55",53,"Uttar Pradesh","Central","Media","Footwear & Shoes",2,12682,"Single"
"2808",1002959,"Williamson","P00214442","F","36-45",41,"Karnataka","Southern","IT Sector","Footwear & Shoes",4,12680,"Single"
"2809",1000791,"Stuart","P00033042","M","36-45",38,"Kerala","Southern","Govt","Footwear & Shoes",4,12678,"Married"
"2810",1000654,"Bergman","P00178142","M","51-55",54,"Punjab","Northern","Banking","Footwear & Shoes",4,12677,"Single"
"2811",1000424,"Sudevi","P00083242","F","26-35",26,"Karnataka","Southern","Automobile","Footwear & Shoes",2,12673,"Single"
"2812",1005978,"Mhatre","P00114342","F","36-45",41,"Kerala","Southern","Construction","Furniture",3,12673,"Single"
"2813",1004901,"Aparajita","P00036842","F","26-35",35,"Haryana","Northern","Banking","Furniture",1,12671,"Married"
"2814",1000605,"Sperren","P00154642","M","18-25",20,"Jharkhand","Eastern","Aviation","Footwear & Shoes",2,12671,"Married"
"2815",1002806,"Vivek","P00282142","F","0-17",17,"Kerala","Southern","IT Sector","Furniture",2,12671,"Single"
"2816",1005550,"Gonzalez","P00024742","F","36-45",38,"Delhi","Central","Banking","Footwear & Shoes",3,12670,"Married"
"2817",1003273,"Eric","P00344242","F","36-45",38,"Uttar Pradesh","Central","Agriculture","Footwear & Shoes",4,12670,"Single"
"2818",1002216,"Anita","P00012142","M","26-35",32,"Delhi","Central","Govt","Footwear & Shoes",1,12668,"Single"
"2819",1002478,"Rawles","P00052842","M","51-55",55,"Kerala","Southern","Healthcare","Footwear & Shoes",4,12666,"Married"
"2820",1004448,"Akshat","P00205442","F","26-35",33,"Delhi","Central","Lawyer","Footwear & Shoes",4,12661,"Married"
"2821",1002106,"Luke","P00031442","M","18-25",25,"Jharkhand","Eastern","Food Processing","Furniture",3,12658,"Single"
"2822",1002106,"Luke","P00031442","M","18-25",25,"Madhya Pradesh","Central","Food Processing","Furniture",1,12658,"Single"
"2823",1000550,"Coakley","P00198142","F","46-50",49,"Maharashtra","Western","Healthcare","Footwear & Shoes",4,12654,"Single"
"2824",1003410,"Kamberova","P00205442","F","36-45",41,"Karnataka","Southern","Lawyer","Footwear & Shoes",2,12653,"Married"
"2825",1004386,"Kiran","P00297842","F","26-35",26,"Uttar Pradesh","Central","Healthcare","Furniture",4,12648,"Married"
"2826",1002261,"Jack","P00145042","F","26-35",30,"Karnataka","Southern","Govt","Footwear & Shoes",3,12646,"Single"
"2827",1004655,"Weimer","P00000742","M","26-35",28,"Uttar Pradesh","Central","Banking","Furniture",2,12641,"Married"
"2828",1004478,"Flentye","P00222242","F","0-17",13,"Maharashtra","Western","Hospitality","Furniture",3,12638,"Single"
"2829",1001741,"Barchas","P00329542","F","36-45",44,"Delhi","Central","Lawyer","Footwear & Shoes",4,12627,"Married"
"2830",1002188,"Seite","P00037142","M","18-25",25,"Uttar Pradesh","Central","IT Sector","Furniture",2,12626,"Married"
"2831",1005581,"Folk","P00304242","F","26-35",34,"Uttar Pradesh","Central","Aviation","Footwear & Shoes",3,12626,"Single"
"2832",1005885,"Perrino","P00113342","F","26-35",34,"Karnataka","Southern","Healthcare","Footwear & Shoes",1,12623,"Single"
"2833",1002688,"Dionis","P00117242","F","26-35",32,"Delhi","Central","Lawyer","Footwear & Shoes",4,12622,"Married"
"2834",1003402,"Charlotte","P00200642","F","36-45",38,"Delhi","Central","Healthcare","Footwear & Shoes",4,12621,"Single"
"2835",1004725,"Jackson","P00110042","F","36-45",39,"Madhya Pradesh","Central","Healthcare","Footwear & Shoes",3,12620,"Single"
"2836",1005046,"Derr","P00193542","F","26-35",27,"Kerala","Southern","Aviation","Furniture",1,12616,"Single"
"2837",1000946,"Chirag","P00178242","F","36-45",44,"Delhi","Central","Lawyer","Footwear & Shoes",2,12612,"Married"
"2838",1003930,"Nora","P00355942","M","55+",79,"Karnataka","Southern","Textile","Footwear & Shoes",3,12611,"Single"
"2839",1001088,"Phan","P00303742","F","0-17",14,"Madhya Pradesh","Central","Healthcare","Footwear & Shoes",1,12609,"Single"
"2840",1002595,"Chung","P00044442","F","18-25",19,"Maharashtra","Western","Hospitality","Tupperware",3,12609,"Married"
"2841",1004102,"Cousins","P00198742","M","0-17",13,"Maharashtra","Western","Media","Stationery",1,12608,"Married"
"2842",1005350,"Coram","P00285642","F","18-25",20,"Maharashtra","Western","Hospitality","Furniture",2,12607,"Married"
"2843",1000567,"Patt","P00288942","F","36-45",43,"Karnataka","Southern","Healthcare","Footwear & Shoes",2,12606,"Married"
"2844",1003935,"Sayre","P00211142","F","36-45",37,"Karnataka","Southern","Healthcare","Footwear & Shoes",1,12604,"Single"
"2845",1000889,"Parth","P00066142","F","46-50",50,"Delhi","Central","Textile","Footwear & Shoes",1,12602,"Single"
"2846",1001169,"DeVincentis","P00057442","F","26-35",30,"Karnataka","Southern","IT Sector","Footwear & Shoes",3,12601,"Single"
"2847",1000333,"Priyanshu","P00288042","F","36-45",40,"Delhi","Central","Govt","Footwear & Shoes",2,12600,"Married"
"2848",1003626,"Kartik","P00321942","F","26-35",26,"Karnataka","Southern","Hospitality","Footwear & Shoes",4,12595,"Married"
"2849",1005366,"Cathy","P00220442","F","18-25",20,"Kerala","Southern","Chemical","Furniture",2,12591,"Single"
"2850",1003416,"Vaibhavi","P00117442","F","26-35",29,"Himachal Pradesh","Northern","Healthcare","Furniture",4,12587,"Single"
"2851",1000425,"Bobby","P00258742","M","26-35",26,"Madhya Pradesh","Central","IT Sector","Footwear & Shoes",4,12583,"Single"
"2852",1005522,"Mitch","P00253142","F","26-35",29,"Uttar Pradesh","Central","Automobile","Furniture",1,12582,"Married"
"2853",1004560,"Atharv","P00341942","F","26-35",26,"Delhi","Central","IT Sector","Footwear & Shoes",3,12578,"Married"
"2854",1004470,"Sylvia","P00218842","F","36-45",41,"Madhya Pradesh","Central","Lawyer","Footwear & Shoes",1,12577,"Single"
"2855",1003762,"Dan","P00112142","M","51-55",55,"Gujarat","Western","Aviation","Footwear & Shoes",1,12576,"Married"
"2856",1004685,"Pardue","P00133342","F","36-45",44,"Karnataka","Southern","IT Sector","Footwear & Shoes",3,12575,"Married"
"2857",1000264,"Parna","P00257542","M","36-45",42,"Madhya Pradesh","Central","Media","Footwear & Shoes",4,12575,"Married"
"2858",1001264,"McGuire","P00344242","F","26-35",29,"Delhi","Central","Banking","Footwear & Shoes",2,12574,"Single"
"2859",1004307,"Russell","P00332342","F","26-35",32,"Karnataka","Southern","Aviation","Footwear & Shoes",1,12573,"Single"
"2860",1001884,"Eugene","P00032042","F","46-50",48,"Uttar Pradesh","Central","Media","Footwear & Shoes",3,12572,"Single"
"2861",1002484,"Pelletier","P00196642","F","46-50",50,"Uttar Pradesh","Central","Aviation","Furniture",4,12571,"Married"
"2862",1000328,"Hamilton","P00125942","F","36-45",36,"Andhra Pradesh","Southern","Textile","Furniture",1,12566,"Single"
"2863",1005329,"Heidel","P00130942","M","26-35",29,"Maharashtra","Western","Aviation","Stationery",4,12566,"Single"
"2864",1005520,"Farry","P00114042","F","46-50",49,"Uttar Pradesh","Central","Retail","Footwear & Shoes",3,12566,"Single"
"2865",1002932,"Shubhi","P00150942","F","26-35",27,"Delhi","Central","Healthcare","Stationery",2,12564,"Married"
"2866",1001746,"Kalyca","P00054942","M","26-35",28,"Karnataka","Southern","Aviation","Footwear & Shoes",4,12559,"Married"
"2867",1002018,"Vittorini","P00176642","F","36-45",39,"Karnataka","Southern","IT Sector","Footwear & Shoes",4,12559,"Single"
"2868",1001988,"Cohen","P00342742","M","26-35",34,"Karnataka","Southern","Healthcare","Furniture",3,12558,"Married"
"2869",1004562,"Burns","P00216042","F","36-45",44,"Uttar Pradesh","Central","Automobile","Furniture",4,12558,"Single"
"2870",1003458,"Soltero","P00191242","F","46-50",46,"Karnataka","Southern","IT Sector","Footwear & Shoes",2,12555,"Married"
"2871",1001393,"Brijesh","P00220442","F","18-25",22,"Uttar Pradesh","Central","Banking","Furniture",3,12551,"Married"
"2872",1005029,"Marc","P00021842","F","26-35",30,"Karnataka","Southern","Construction","Footwear & Shoes",3,12541,"Single"
"2873",1005452,"Russell","P00057242","F","36-45",40,"Delhi","Central","Govt","Footwear & Shoes",4,12540,"Single"
"2874",1006032,"Bell","P00124842","F","46-50",49,"Madhya Pradesh","Central","Hospitality","Footwear & Shoes",4,12538,"Single"
"2875",1003616,"Mukund","P00010742","F","46-50",49,"Delhi","Central","Healthcare","Footwear & Shoes",3,12536,"Single"
"2876",1003476,"Lalita","P00351542","F","51-55",52,"Gujarat","Western","Aviation","Footwear & Shoes",4,12529,"Single"
"2877",1001015,"Bharat","P00254142","M","36-45",36,"Uttar Pradesh","Central","Banking","Stationery",3,12528,"Single"
"2878",1003189,"Kipp","P00077842","F","26-35",32,"Karnataka","Southern","Automobile","Footwear & Shoes",1,12527,"Single"
"2879",1002701,"Swati","P00119742","F","46-50",47,"Maharashtra","Western","Hospitality","Stationery",4,12527,"Married"
"2880",1000117,"Harry","P00214442","M","26-35",34,"Madhya Pradesh","Central","Healthcare","Furniture",1,12524,"Single"
"2881",1001838,"Calhoun","P00332242","F","36-45",37,"Uttar Pradesh","Central","Healthcare","Furniture",2,12523,"Single"
